[2019-08-02 21:47:33,536]: ---mrmd 2.0 start----
[2019-08-02 23:35:56,694]: 260_DACC : 0.0023
[2019-08-02 23:35:56,694]: 245_DACC : 0.0023
[2019-08-02 23:35:56,694]: AA_Kmer2 : 0.0023
[2019-08-02 23:35:56,694]: 115_DACC : 0.0023
[2019-08-02 23:35:56,694]: 265_DACC : 0.0023
[2019-08-02 23:35:56,694]: 181_DACC : 0.0023
[2019-08-02 23:35:56,695]: 349_DACC : 0.0023
[2019-08-02 23:35:56,695]: 244_DACC : 0.0023
[2019-08-02 23:35:56,695]: 184_DACC : 0.0023
[2019-08-02 23:35:56,695]: 180_DACC : 0.0023
[2019-08-02 23:35:56,695]: 7_DACC : 0.0023
[2019-08-02 23:35:56,695]: AU_Kmer2 : 0.0023
[2019-08-02 23:35:56,695]: 354_DACC : 0.0023
[2019-08-02 23:35:56,695]: 99_DACC : 0.0023
[2019-08-02 23:35:56,695]: 131_DACC : 0.0023
[2019-08-02 23:35:56,695]: 120_DACC : 0.0023
[2019-08-02 23:35:56,696]: CC_Kmer2 : 0.0023
[2019-08-02 23:35:56,696]: CA_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,696]: 335_DACC : 0.0023
[2019-08-02 23:35:56,696]: 204_DACC : 0.0023
[2019-08-02 23:35:56,696]: 311_DACC : 0.0023
[2019-08-02 23:35:56,696]: 116_DACC : 0.0023
[2019-08-02 23:35:56,696]: 155_DACC : 0.0023
[2019-08-02 23:35:56,696]: 327_DACC : 0.0023
[2019-08-02 23:35:56,697]: 240_DACC : 0.0023
[2019-08-02 23:35:56,697]: 214_DACC : 0.0023
[2019-08-02 23:35:56,697]: 304_DACC : 0.0023
[2019-08-02 23:35:56,697]: 5_DACC : 0.0023
[2019-08-02 23:35:56,697]: 241_DACC : 0.0023
[2019-08-02 23:35:56,697]: 89_DACC : 0.0023
[2019-08-02 23:35:56,697]: 220_DACC : 0.0023
[2019-08-02 23:35:56,697]: 252_DACC : 0.0023
[2019-08-02 23:35:56,697]: 320_DACC : 0.0023
[2019-08-02 23:35:56,697]: 165_DACC : 0.0023
[2019-08-02 23:35:56,698]: 111_DACC : 0.0023
[2019-08-02 23:35:56,698]: 330_DACC : 0.0023
[2019-08-02 23:35:56,698]: 65_DACC : 0.0023
[2019-08-02 23:35:56,698]: 18_DACC : 0.0023
[2019-08-02 23:35:56,698]: 176_DACC : 0.0023
[2019-08-02 23:35:56,698]: 6_DACC : 0.0023
[2019-08-02 23:35:56,698]: 201_DACC : 0.0023
[2019-08-02 23:35:56,698]: 4_DACC : 0.0023
[2019-08-02 23:35:56,698]: GC_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,698]: 300_DACC : 0.0023
[2019-08-02 23:35:56,698]: 171_DACC : 0.0023
[2019-08-02 23:35:56,699]: CU_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,699]: 130_DACC : 0.0023
[2019-08-02 23:35:56,699]: 289_DACC : 0.0023
[2019-08-02 23:35:56,699]: lambda1_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,699]: 80_DACC : 0.0023
[2019-08-02 23:35:56,699]: 231_DACC : 0.0023
[2019-08-02 23:35:56,699]: 135_DACC : 0.0023
[2019-08-02 23:35:56,699]: 275_DACC : 0.0023
[2019-08-02 23:35:56,699]: 79_DACC : 0.0023
[2019-08-02 23:35:56,699]: 64_DACC : 0.0023
[2019-08-02 23:35:56,699]: 125_DACC : 0.0023
[2019-08-02 23:35:56,700]: 119_DACC : 0.0023
[2019-08-02 23:35:56,700]: lambda3_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,700]: lambda9_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,700]: 272_DACC : 0.0023
[2019-08-02 23:35:56,700]: 212_DACC : 0.0023
[2019-08-02 23:35:56,700]: 249_DACC : 0.0023
[2019-08-02 23:35:56,701]: 139_DACC : 0.0023
[2019-08-02 23:35:56,701]: 242_DACC : 0.0023
[2019-08-02 23:35:56,701]: AA_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,701]: 174_DACC : 0.0023
[2019-08-02 23:35:56,701]: 148_DACC : 0.0023
[2019-08-02 23:35:56,701]: 150_DACC : 0.0023
[2019-08-02 23:35:56,701]: UC_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,702]: lambda10_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,702]: 74_DACC : 0.0023
[2019-08-02 23:35:56,702]: 323_DACC : 0.0023
[2019-08-02 23:35:56,702]: 25_DACC : 0.0023
[2019-08-02 23:35:56,702]: 185_DACC : 0.0023
[2019-08-02 23:35:56,702]: 94_DACC : 0.0023
[2019-08-02 23:35:56,702]: 88_DACC : 0.0023
[2019-08-02 23:35:56,702]: 12_DACC : 0.0023
[2019-08-02 23:35:56,702]: 334_DACC : 0.0023
[2019-08-02 23:35:56,702]: GA_Kmer2 : 0.0023
[2019-08-02 23:35:56,703]: 224_DACC : 0.0023
[2019-08-02 23:35:56,703]: 17_DACC : 0.0023
[2019-08-02 23:35:56,703]: 321_DACC : 0.0023
[2019-08-02 23:35:56,703]: 331_DACC : 0.0023
[2019-08-02 23:35:56,703]: 109_DACC : 0.0023
[2019-08-02 23:35:56,703]: 121_DACC : 0.0023
[2019-08-02 23:35:56,703]: 23_DACC : 0.0023
[2019-08-02 23:35:56,704]: 166_DACC : 0.0023
[2019-08-02 23:35:56,704]: 101_DACC : 0.0023
[2019-08-02 23:35:56,704]: lambda6_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,704]: 42_DACC : 0.0023
[2019-08-02 23:35:56,704]: 206_DACC : 0.0023
[2019-08-02 23:35:56,704]: 141_DACC : 0.0023
[2019-08-02 23:35:56,705]: AG_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,705]: 128_DACC : 0.0023
[2019-08-02 23:35:56,705]: 234_DACC : 0.0023
[2019-08-02 23:35:56,705]: 152_DACC : 0.0023
[2019-08-02 23:35:56,705]: 255_DACC : 0.0023
[2019-08-02 23:35:56,705]: AC_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,705]: 236_DACC : 0.0023
[2019-08-02 23:35:56,706]: 251_DACC : 0.0023
[2019-08-02 23:35:56,706]: GU_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,706]: 332_DACC : 0.0023
[2019-08-02 23:35:56,706]: 281_DACC : 0.0023
[2019-08-02 23:35:56,706]: 290_DACC : 0.0023
[2019-08-02 23:35:56,706]: 93_DACC : 0.0023
[2019-08-02 23:35:56,706]: GA_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,707]: 145_DACC : 0.0023
[2019-08-02 23:35:56,707]: 269_DACC : 0.0023
[2019-08-02 23:35:56,707]: 296_DACC : 0.0023
[2019-08-02 23:35:56,707]: GG_PC-PseDNC-General : 0.0023
[2019-08-02 23:35:56,707]: 81_DACC : 0.0023
[2019-08-02 23:35:56,707]: 189_DACC : 0.0023
[2019-08-02 23:35:56,707]: 268_DACC : 0.0023
[2019-08-02 23:35:56,707]: 84_DACC : 0.0023
[2019-08-02 23:35:56,708]: 40_DACC : 0.0022
[2019-08-02 23:35:56,708]: 270_DACC : 0.0022
[2019-08-02 23:35:56,708]: 75_DACC : 0.0022
[2019-08-02 23:35:56,708]: 35_DACC : 0.0022
[2019-08-02 23:35:56,708]: 208_DACC : 0.0022
[2019-08-02 23:35:56,708]: 303_DACC : 0.0022
[2019-08-02 23:35:56,708]: 117_DACC : 0.0022
[2019-08-02 23:35:56,708]: 282_DACC : 0.0022
[2019-08-02 23:35:56,708]: 298_DACC : 0.0022
[2019-08-02 23:35:56,708]: 13_DACC : 0.0022
[2019-08-02 23:35:56,709]: 338_DACC : 0.0022
[2019-08-02 23:35:56,709]: CG_PC-PseDNC-General : 0.0022
[2019-08-02 23:35:56,709]: 124_DACC : 0.0022
[2019-08-02 23:35:56,709]: 284_DACC : 0.0022
[2019-08-02 23:35:56,709]: UG_PC-PseDNC-General : 0.0022
[2019-08-02 23:35:56,709]: UA_Kmer2 : 0.0022
[2019-08-02 23:35:56,709]: 160_DACC : 0.0022
[2019-08-02 23:35:56,709]: 295_DACC : 0.0022
[2019-08-02 23:35:56,709]: 273_DACC : 0.0022
[2019-08-02 23:35:56,709]: 175_DACC : 0.0020
[2019-08-02 23:35:56,709]: 210_DACC : 0.0020
[2019-08-02 23:35:56,710]: 351_DACC : 0.0020
[2019-08-02 23:35:56,710]: 360_DACC : 0.0020
[2019-08-02 23:35:56,710]: 305_DACC : 0.0020
[2019-08-02 23:35:56,710]: lambda2_PC-PseDNC-General : 0.0020
[2019-08-02 23:35:56,710]: 134_DACC : 0.0020
[2019-08-02 23:35:56,710]: 31_DACC : 0.0020
[2019-08-02 23:35:56,710]: lambda5_PC-PseDNC-General : 0.0020
[2019-08-02 23:35:56,710]: 106_DACC : 0.0020
[2019-08-02 23:35:56,710]: 227_DACC : 0.0020
[2019-08-02 23:35:56,710]: 49_DACC : 0.0019
[2019-08-02 23:35:56,711]: 274_DACC : 0.0018
[2019-08-02 23:35:56,711]: AG_Kmer2 : 0.0018
[2019-08-02 23:35:56,711]: feature_rank end
[2019-08-02 23:35:56,992]: Start dimension reduction ...
[2019-08-02 23:36:12,411]: length=1 accuarcy=0.5524 f1=0.5525 precision=0.5525 recall=0.5525 roc=0.5525 
[2019-08-02 23:36:28,203]: length=2 accuarcy=0.5303 f1=0.5303 precision=0.5303 recall=0.5303 roc=0.5303 
[2019-08-02 23:36:43,773]: length=3 accuarcy=0.5059 f1=0.5060 precision=0.5061 recall=0.5061 roc=0.5061 
[2019-08-02 23:37:00,491]: length=4 accuarcy=0.4961 f1=0.4958 precision=0.4960 recall=0.4960 roc=0.4960 
[2019-08-02 23:37:16,745]: length=5 accuarcy=0.4870 f1=0.4868 precision=0.4869 recall=0.4869 roc=0.4869 
[2019-08-02 23:37:32,862]: length=6 accuarcy=0.5232 f1=0.5229 precision=0.5233 recall=0.5232 roc=0.5232 
[2019-08-02 23:37:48,790]: length=7 accuarcy=0.5283 f1=0.5282 precision=0.5283 recall=0.5283 roc=0.5283 
[2019-08-02 23:38:05,478]: length=8 accuarcy=0.5222 f1=0.5219 precision=0.5223 recall=0.5222 roc=0.5222 
[2019-08-02 23:38:22,231]: length=9 accuarcy=0.5323 f1=0.5318 precision=0.5325 recall=0.5323 roc=0.5323 
[2019-08-02 23:38:39,881]: length=10 accuarcy=0.5333 f1=0.5332 precision=0.5334 recall=0.5333 roc=0.5333 
[2019-08-02 23:38:56,751]: length=11 accuarcy=0.5312 f1=0.5310 precision=0.5314 recall=0.5313 roc=0.5313 
[2019-08-02 23:39:13,805]: length=12 accuarcy=0.5362 f1=0.5363 precision=0.5364 recall=0.5364 roc=0.5364 
[2019-08-02 23:39:30,533]: length=13 accuarcy=0.5504 f1=0.5499 precision=0.5508 recall=0.5505 roc=0.5505 
[2019-08-02 23:39:46,797]: length=14 accuarcy=0.5230 f1=0.5232 precision=0.5232 recall=0.5232 roc=0.5232 
[2019-08-02 23:40:03,869]: length=15 accuarcy=0.5314 f1=0.5311 precision=0.5314 recall=0.5313 roc=0.5313 
[2019-08-02 23:40:21,742]: length=16 accuarcy=0.5516 f1=0.5515 precision=0.5515 recall=0.5515 roc=0.5515 
[2019-08-02 23:40:39,390]: length=17 accuarcy=0.5466 f1=0.5465 precision=0.5465 recall=0.5465 roc=0.5465 
[2019-08-02 23:40:56,806]: length=18 accuarcy=0.5656 f1=0.5656 precision=0.5657 recall=0.5657 roc=0.5657 
[2019-08-02 23:41:14,887]: length=19 accuarcy=0.5728 f1=0.5727 precision=0.5728 recall=0.5727 roc=0.5727 
