[2019-08-14 18:54:05,997]: ---mrmd 2.0 start----
[2019-08-14 18:54:06,085]: ANOVA start...
[2019-08-14 18:54:06,102]: ANOVA end.
[2019-08-14 18:54:06,102]: mic start...
[2019-08-14 18:54:11,570]: mic end.
[2019-08-14 18:54:11,571]: mrmd start...
[2019-08-14 18:54:11,761]: mrmd end.
[2019-08-14 18:54:11,761]: mRMR start...
[2019-08-14 18:54:19,078]: mRMR end.
[2019-08-14 18:54:19,078]: lasso start...
[2019-08-14 18:54:19,104]: lasso end.
[2019-08-14 18:54:19,104]: lasso2 start...
[2019-08-14 18:54:19,719]: lasso2 end.
[2019-08-14 18:54:19,722]: rank start ...
[2019-08-14 18:54:19,731]: The final  rank is
[2019-08-14 18:54:19,732]: aromatic.uncharger.gap5 : 0.0080
[2019-08-14 18:54:19,732]: aromatic.uncharger.gap0 : 0.0078
[2019-08-14 18:54:19,732]: uncharger.postivecharger.gap0 : 0.0077
[2019-08-14 18:54:19,732]: uncharger.aromatic.gap5 : 0.0077
[2019-08-14 18:54:19,732]: uncharger.aromatic.gap1 : 0.0077
[2019-08-14 18:54:19,732]: alphaticr.alphaticr.gap5 : 0.0077
[2019-08-14 18:54:19,732]: uncharger.uncharger.gap3 : 0.0077
[2019-08-14 18:54:19,732]: aromatic.uncharger.gap4 : 0.0077
[2019-08-14 18:54:19,732]: alphaticr.alphaticr.gap0 : 0.0077
[2019-08-14 18:54:19,732]: postivecharger.negativecharger.gap5 : 0.0076
[2019-08-14 18:54:19,732]: aromatic.negativecharger.gap0 : 0.0076
[2019-08-14 18:54:19,733]: aromatic.postivecharger.gap5 : 0.0076
[2019-08-14 18:54:19,733]: alphaticr.postivecharger.gap3 : 0.0076
[2019-08-14 18:54:19,733]: aromatic.uncharger.gap2 : 0.0076
[2019-08-14 18:54:19,733]: postivecharger.postivecharger.gap4 : 0.0076
[2019-08-14 18:54:19,733]: postivecharger.uncharger.gap5 : 0.0076
[2019-08-14 18:54:19,733]: uncharger.postivecharger.gap2 : 0.0076
[2019-08-14 18:54:19,733]: postivecharger.uncharger.gap3 : 0.0075
[2019-08-14 18:54:19,733]: alphaticr.aromatic.gap2 : 0.0075
[2019-08-14 18:54:19,733]: uncharger.postivecharger.gap1 : 0.0075
[2019-08-14 18:54:19,733]: alphaticr.postivecharger.gap2 : 0.0075
[2019-08-14 18:54:19,734]: uncharger.negativecharger.gap1 : 0.0075
[2019-08-14 18:54:19,734]: aromatic.alphaticr.gap4 : 0.0075
[2019-08-14 18:54:19,734]: postivecharger.alphaticr.gap3 : 0.0074
